69,./src/main/java/org/apache/maven/plugin/version/internal/DefaultPluginVersionResult.java
68,./src/test/java/org/apache/maven/lifecycle/DefaultLifecyclesTest.java
68,./src/main/java/org/apache/maven/repository/legacy/metadata/ArtifactMetadataRetrievalException.java
68,./src/main/java/org/apache/maven/plugin/prefix/NoPluginFoundForPrefixException.java
68,./src/main/java/org/apache/maven/artifact/resolver/filter/ExclusionArtifactFilter.java
67,./src/test/java/org/apache/maven/lifecycle/internal/stub/MojoExecutorStub.java
67,./src/main/java/org/apache/maven/toolchain/java/JavaToolchain.java
66,./src/main/java/org/apache/maven/toolchain/building/DefaultToolchainsBuildingResult.java
66,./src/main/java/org/apache/maven/session/scope/internal/SessionScopeModule.java
66,./src/main/java/org/apache/maven/repository/ArtifactTransferResource.java
66,./src/main/java/org/apache/maven/lifecycle/mapping/LifecycleMojo.java
66,./src/main/java/org/apache/maven/lifecycle/internal/LifecycleExecutionPlanCalculator.java
66,./src/main/java/org/apache/maven/execution/ExecutionListener.java
65,./src/main/java/org/apache/maven/repository/legacy/metadata/AbstractArtifactMetadata.java
65,./src/main/java/org/apache/maven/artifact/InvalidRepositoryException.java
64,./src/main/java/org/apache/maven/toolchain/ToolchainManager.java
64,./src/main/java/org/apache/maven/toolchain/building/ToolchainsBuildingRequest.java
64,./src/main/java/org/apache/maven/project/DuplicateArtifactAttachmentException.java
64,./src/main/java/org/apache/maven/plugin/CompoundMojoExecutionListener.java
64,./src/main/java/org/apache/maven/artifact/repository/metadata/RepositoryMetadataManager.java
63,./src/main/java/org/apache/maven/toolchain/building/DefaultToolchainsBuildingRequest.java
63,./src/main/java/org/apache/maven/settings/SettingsConfigurationException.java
63,./src/main/java/org/apache/maven/properties/internal/SystemProperties.java
63,./src/main/java/org/apache/maven/artifact/factory/ArtifactFactory.java
62,./src/test/java/org/apache/maven/project/EmptyProjectBuildingHelper.java
62,./src/test/java/org/apache/maven/execution/DefaultMavenExecutionRequestPopulatorTest.java
62,./src/main/java/org/apache/maven/project/InvalidProjectVersionException.java
61,./src/test/java/org/apache/maven/project/harness/Xpp3DomPointerFactory.java
61,./src/test/java/org/apache/maven/lifecycle/internal/stub/ProjectDependencyGraphStubTest.java
61,./src/test/java/org/apache/maven/lifecycle/internal/stub/DefaultLifecyclesStub.java
61,./src/main/java/org/apache/maven/lifecycle/internal/LifecycleTaskSegmentCalculator.java
61,./src/main/java/org/apache/maven/execution/BuildFailure.java
61,./src/main/java/org/apache/maven/DuplicateProjectException.java
59,./src/main/java/org/apache/maven/plugin/LegacySupport.java
59,./src/main/java/org/apache/maven/execution/scope/internal/MojoExecutionScopeModule.java
58,./src/main/java/org/apache/maven/toolchain/ToolchainManagerPrivate.java
58,./src/main/java/org/apache/maven/plugin/PluginNotFoundException.java
58,./src/main/java/org/apache/maven/plugin/PluginDescriptorParsingException.java
58,./src/main/java/org/apache/maven/plugin/PluginDescriptorCache.java
58,./src/main/java/org/apache/maven/artifact/repository/RepositoryCache.java
58,./src/main/java/org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java
57,./src/test/java/org/apache/maven/lifecycle/internal/LifecycleTaskSegmentCalculatorImplTest.java
56,./src/test/java/org/apache/maven/lifecycle/internal/stub/BuildPluginManagerStub.java
56,./src/test/java/org/apache/maven/execution/DefaultMavenExecutionTest.java
56,./src/main/java/org/apache/maven/lifecycle/internal/DefaultProjectArtifactFactory.java
56,./src/main/java/org/apache/maven/extension/internal/CoreExportsProvider.java
55,./src/main/java/org/apache/maven/ProjectBuildFailureException.java
55,./src/main/java/org/apache/maven/project/artifact/InvalidDependencyVersionException.java
55,./src/main/java/org/apache/maven/plugin/prefix/PluginPrefixResult.java
55,./src/main/java/org/apache/maven/MavenExecutionException.java
55,./src/main/java/org/apache/maven/lifecycle/LifecyclePhaseNotFoundException.java
55,./src/main/java/org/apache/maven/artifact/metadata/ArtifactMetadataSource.java
54,./src/main/java/org/apache/maven/toolchain/java/DefaultJavaToolChain.java
54,./src/main/java/org/apache/maven/toolchain/io/DefaultToolchainsWriter.java
54,./src/main/java/org/apache/maven/plugin/BuildPluginManager.java
54,./src/main/java/org/apache/maven/lifecycle/LifecycleNotFoundException.java
54,./src/main/java/org/apache/maven/ArtifactFilterManager.java
53,./src/test/java/org/apache/maven/project/TestMetadataSource.java
52,./src/test/java/org/apache/maven/lifecycle/internal/stub/PluginPrefixResolverStub.java
52,./src/main/java/org/apache/maven/lifecycle/LifecycleMappingDelegate.java
51,./src/test/java/org/apache/maven/repository/TestRepositoryConnectorFactory.java
51,./src/main/java/org/apache/maven/MissingModuleException.java
51,./src/main/java/org/apache/maven/lifecycle/internal/LifecycleTask.java
50,./src/main/java/org/apache/maven/toolchain/building/ToolchainsBuildingResult.java
50,./src/main/java/org/apache/maven/plugin/version/PluginVersionNotFoundException.java
49,./src/test/java/org/apache/maven/lifecycle/internal/PhaseRecorderTest.java
49,./src/test/java/org/apache/maven/lifecycle/internal/BuildListCalculatorTest.java
49,./src/main/java/org/apache/maven/rtinfo/RuntimeInformation.java
49,./src/main/java/org/apache/maven/artifact/metadata/ResolutionGroup.java
48,./src/test/java/org/apache/maven/lifecycle/internal/stub/PluginVersionResolverStub.java
48,./src/main/java/org/apache/maven/toolchain/io/ToolchainsWriter.java
48,./src/main/java/org/apache/maven/plugin/InvalidPluginException.java
48,./src/main/java/org/apache/maven/lifecycle/internal/builder/Builder.java
48,./src/main/java/org/apache/maven/execution/scope/internal/MojoExecutionScopeCoreModule.java
47,./src/test/java/org/apache/maven/lifecycle/internal/ProjectBuildListTest.java
47,./src/main/java/org/apache/maven/toolchain/ToolchainPrivate.java
47,./src/main/java/org/apache/maven/plugin/version/PluginVersionResult.java
47,./src/main/java/org/apache/maven/plugin/PluginResolutionException.java
